1,-0.2557874,12,1
1,-0.2557674,12,1
1,-0.2557478,12,1
1,-0.2557356,12,1
1,-0.2557259,12,1
1,-0.2557278,12,1
1,-0.2557386,12,1
1,-0.2557543,12,1
1,-0.2557701,12,1
1,-0.2557853,12,1
1,-0.2557996,12,1
1,-0.2558149,12,1
1,-0.2558306,12,1
1,-0.2558391,12,1
1,-0.2558533,12,1
1,-0.255864,12,1
1,-0.2558733,12,1
1,-0.2558844,12,1
1,-0.2558927,12,1
1,-0.2559004,12,1
1,-0.2559014,12,1
1,-0.2559038,12,1
1,-0.2559047,12,1
1,-0.2559027,12,1
1,-0.2559037,12,1
1,-0.2559027,12,1
1,-0.2559035,12,1
1,-0.2559043,12,1
1,-0.2559032,12,1
1,-0.2558981,12,1
1,-0.2558906,12,1
1,-0.2558842,12,1
1,-0.2558792,12,1
1,-0.2558753,12,1
1,-0.2558737,12,1
1,-0.2558745,12,1
1,-0.2558791,12,1
1,-0.2558831,12,1
1,-0.2558867,12,1
1,-0.2558903,12,1
1,-0.255895,12,1
1,-0.2558975,12,1
1,-0.2558981,12,1
1,-0.2558958,12,1
1,-0.2558927,12,1
1,-0.25589,12,1
1,-0.255889,12,1
1,-0.2558897,12,1
1,-0.255892,12,1
1,-0.2558953,12,1
1,-0.255899,12,1
1,-0.2559028,12,1
1,-0.2559062,12,1
1,-0.2559092,12,1
1,-0.2559117,12,1
1,-0.2559136,12,1
1,-0.255915,12,1
1,-0.2559157,12,1
1,-0.2559159,12,1
1,-0.2559157,12,1
1,-0.2559146,12,1
1,-0.255913,12,1
1,-0.2559109,12,1
1,-0.2559085,12,1
1,-0.2559061,12,1
1,-0.2559038,12,1
1,-0.2559017,12,1
1,-0.2558998,12,1
1,-0.255898,12,1
1,-0.2558966,12,1
1,-0.2558954,12,1
1,-0.2558944,12,1
1,-0.2558937,12,1
1,-0.2558933,12,1
1,-0.2558932,12,1
1,-0.2558934,12,1
1,-0.2558938,12,1
1,-0.2558944,12,1
1,-0.2558951,12,1
1,-0.2558959,12,1
1,-0.255899,12,1
1,-0.2559015,12,1
1,-0.2559011,12,1
1,-0.2558997,12,1
1,-0.2558986,12,1
1,-0.2558987,12,1
1,-0.2558999,12,1
1,-0.2559017,12,1
1,-0.2559033,12,1
1,-0.2559047,12,1
1,-0.2559054,12,1
1,-0.2559057,12,1
1,-0.2559056,12,1
1,-0.2559051,12,1
1,-0.2559044,12,1
1,-0.2559035,12,1
1,-0.2559026,12,1
1,-0.2559017,12,1
1,-0.2559007,12,1
1,-0.2558997,12,1
1,-0.2558989,12,1
1,-0.2558981,12,1
1,-0.2558973,12,1
1,-0.2558967,12,1
1,-0.2558962,12,1
1,-0.2558959,12,1
1,-0.2558958,12,1
1,-0.2558958,12,1
1,-0.2558959,12,1
1,-0.2558961,12,1
1,-0.2558964,12,1
1,-0.2558968,12,1
1,-0.2558973,12,1
1,-0.2558978,12,1
1,-0.2558982,12,1
1,-0.2558987,12,1
1,-0.2558991,12,1
1,-0.2558996,12,1
1,-0.2558999,12,1
1,-0.2559001,12,1
1,-0.2559004,12,1
1,-0.2559005,12,1
1,-0.2559006,12,1
1,-0.2559006,12,1
1,-0.2559006,12,1
1,-0.2559004,12,1
1,-0.2559003,12,1
1,-0.2559001,12,1
1,-0.2559,12,1
1,-0.2558998,12,1
1,-0.2558995,12,1
1,-0.2558993,12,1
1,-0.2558991,12,1
1,-0.255899,12,1
1,-0.2558988,12,1
1,-0.2558986,12,1
1,-0.2558985,12,1
1,-0.2558984,12,1
1,-0.2558984,12,1
1,-0.2558984,12,1
1,-0.2558984,12,1
1,-0.2558984,12,1
1,-0.2558984,12,1
1,-0.2558985,12,1
1,-0.2558986,12,1
1,-0.2558987,12,1
1,-0.2558987,12,1
1,-0.2558988,12,1
1,-0.2558989,12,1
1,-0.255899,12,1
1,-0.2558991,12,1
1,-0.2558992,12,1
1,-0.2558992,12,1
1,-0.2558993,12,1
1,-0.2558993,12,1
1,-0.2558993,12,1
1,-0.2558994,12,1
1,-0.2558994,12,1
1,-0.2558993,12,1
1,-0.2558993,12,1
1,-0.2558993,12,1
1,-0.2558993,12,1
1,-0.2558992,12,1
1,-0.2558992,12,1
1,-0.2558991,12,1
1,-0.2558991,12,1
1,-0.2558991,12,1
1,-0.255899,12,1
1,-0.255899,12,1
1,-0.255899,12,1
1,-0.255899,12,1
1,-0.2558988,12,1
1,-0.2558988,12,1
1,-0.2558988,12,1
1,-0.2558989,12,1
1,-0.2558989,12,1
1,-0.2558989,12,1
1,-0.2558989,12,1
1,-0.2558989,12,1
1,-0.255899,12,1
1,-0.2558979,12,1
1,-0.2558992,12,1
1,-0.2559013,12,1
1,-0.2559018,12,1
1,-0.2559028,12,1
1,-0.2559048,12,1
1,-0.2559054,12,1
1,-0.2559069,12,1
1,-0.255908,12,1
1,-0.2559095,12,1
1,-0.2559126,12,1
1,-0.2559155,12,1
1,-0.2559179,12,1
1,-0.2559213,12,1
1,-0.2559211,12,1
1,-0.2559198,12,1
1,-0.2559175,12,1
1,-0.255916,12,1
1,-0.2559161,12,1
1,-0.2559147,12,1
1,-0.2559147,12,1
1,-0.255913,12,1
1,-0.2559118,12,1
1,-0.2559115,12,1
1,-0.2559094,12,1
1,-0.2559081,12,1
1,-0.2559078,12,1
1,-0.2559063,12,1
1,-0.2559045,12,1
1,-0.2559034,12,1
1,-0.2559029,12,1
1,-0.2559006,12,1
1,-0.2558989,12,1
1,-0.2558981,12,1
1,-0.2558983,12,1
1,-0.2558968,12,1
1,-0.2558981,12,1
1,-0.2559021,12,1
1,-0.2559052,12,1
1,-0.2559057,12,1
1,-0.2559042,12,1
1,-0.2559034,12,1
1,-0.2559011,12,1
1,-0.2559005,12,1
1,-0.2559012,12,1
1,-0.2559012,12,1
1,-0.2559016,12,1
1,-0.2559029,12,1
1,-0.2559023,12,1
1,-0.255903,12,1
1,-0.2559023,12,1
1,-0.2559025,12,1
1,-0.2559057,12,1
1,-0.2559094,12,1
1,-0.2559135,12,1
1,-0.2559158,12,1
1,-0.2559169,12,1
1,-0.2559168,12,1
1,-0.2559142,12,1
1,-0.2559112,12,1
1,-0.2559099,12,1
1,-0.2559079,12,1
1,-0.2559079,12,1
1,-0.2559072,12,1
1,-0.2559072,12,1
1,-0.2559083,12,1
1,-0.2559075,12,1
1,-0.2559077,12,1
1,-0.2559064,12,1
1,-0.2559056,12,1
1,-0.2559059,12,1
1,-0.2559046,12,1
1,-0.2559043,12,1
1,-0.2559029,12,1
1,-0.255902,12,1
1,-0.2559024,12,1
1,-0.2559016,12,1
1,-0.2559016,12,1
1,-0.2559028,12,1
1,-0.2559023,12,1
1,-0.2559032,12,1
1,-0.2559033,12,1
1,-0.2559036,12,1
1,-0.255905,12,1
1,-0.2559046,12,1
1,-0.2559054,12,1
1,-0.255905,12,1
1,-0.2559051,12,1
1,-0.2559063,12,1
1,-0.2559058,12,1
1,-0.2559063,12,1
1,-0.2559054,12,1
1,-0.2559051,12,1
1,-0.255906,12,1
1,-0.2559054,12,1
1,-0.2559056,12,1
1,-0.255905,12,1
1,-0.2559043,12,1
1,-0.2559049,12,1
1,-0.2559053,12,1
1,-0.2559053,12,1
1,-0.2559062,12,1
1,-0.2559054,12,1
1,-0.2559058,12,1
1,-0.2559052,12,1
1,-0.255905,12,1
1,-0.2559059,12,1
1,-0.2559052,12,1
1,-0.2559055,12,1
1,-0.2559045,12,1
1,-0.2559042,12,1
1,-0.255905,12,1
1,-0.2559044,12,1
1,-0.2559047,12,1
1,-0.2559039,12,1
1,-0.2559036,12,1
1,-0.2559043,12,1
1,-0.2559037,12,1
1,-0.2559038,12,1
1,-0.2559052,12,1
1,-0.2559046,12,1
1,-0.2559053,12,1
1,-0.2559053,12,1
1,-0.2559054,12,1
1,-0.2559065,12,1
1,-0.2559058,12,1
1,-0.2559063,12,1
1,-0.2559055,12,1
1,-0.2559053,12,1
1,-0.2559062,12,1
1,-0.2559055,12,1
1,-0.2559058,12,1
1,-0.2559048,12,1
1,-0.2559044,12,1
1,-0.2559051,12,1
1,-0.2559045,12,1
1,-0.2559047,12,1
1,-0.2559041,12,1
1,-0.2559035,12,1
1,-0.2559042,12,1
1,-0.2559047,12,1
1,-0.2559048,12,1
1,-0.255906,12,1
1,-0.2559052,12,1
1,-0.2559058,12,1
1,-0.2559054,12,1
1,-0.2559052,12,1
1,-0.2559062,12,1
1,-0.2559056,12,1
1,-0.255906,12,1
1,-0.255905,12,1
1,-0.2559048,12,1
1,-0.2559056,12,1
1,-0.2559049,12,1
1,-0.2559053,12,1
1,-0.2559045,12,1
1,-0.255904,12,1
1,-0.2559047,12,1
1,-0.255904,12,1
1,-0.2559043,12,1
1,-0.2559054,12,1
1,-0.2559047,12,1
1,-0.2559054,12,1
1,-0.2559054,12,1
1,-0.2559054,12,1
1,-0.2559065,12,1
1,-0.2559057,12,1
1,-0.2559063,12,1
1,-0.2559054,12,1
1,-0.2559052,12,1
1,-0.2559061,12,1
1,-0.2559054,12,1
1,-0.2559058,12,1
1,-0.2559047,12,1
1,-0.2559043,12,1
1,-0.2559052,12,1
1,-0.2559045,12,1
1,-0.2559049,12,1
1,-0.2559042,12,1
1,-0.2559037,12,1
1,-0.2559043,12,1
1,-0.255905,12,1
1,-0.255905,12,1
1,-0.2559062,12,1
1,-0.2559054,12,1
1,-0.255906,12,1
1,-0.2559056,12,1
1,-0.2559054,12,1
1,-0.2559064,12,1
1,-0.2559058,12,1
1,-0.2559062,12,1
1,-0.2559052,12,1
1,-0.2559049,12,1
1,-0.2559059,12,1
1,-0.2559051,12,1
1,-0.2559054,12,1
1,-0.2559046,12,1
1,-0.2559041,12,1
1,-0.2559064,12,1
1,-0.2559091,12,1
1,-0.2559122,12,1
1,-0.2559155,12,1
1,-0.2559144,12,1
1,-0.255912,12,1
1,-0.2559088,12,1
1,-0.2559064,12,1
1,-0.2559061,12,1
1,-0.2559048,12,1
1,-0.2559053,12,1
1,-0.2559047,12,1
1,-0.2559049,12,1
1,-0.2559062,12,1
1,-0.2559057,12,1
1,-0.2559062,12,1
1,-0.2559052,12,1
1,-0.2559047,12,1
1,-0.2559054,12,1
1,-0.2559046,12,1
1,-0.2559046,12,1
1,-0.255904,12,1
1,-0.2559033,12,1
1,-0.255904,12,1
1,-0.2559045,12,1
1,-0.2559045,12,1
1,-0.2559057,12,1
1,-0.255905,12,1
1,-0.2559056,12,1
1,-0.2559053,12,1
1,-0.2559052,12,1
1,-0.2559062,12,1
1,-0.2559057,12,1
1,-0.2559061,12,1
1,-0.2559052,12,1
1,-0.255905,12,1
1,-0.2559059,12,1
1,-0.2559052,12,1
1,-0.2559056,12,1
1,-0.2559049,12,1
1,-0.2559044,12,1
1,-0.2559052,12,1
1,-0.2559043,12,1
1,-0.2559046,12,1
1,-0.2559057,12,1
1,-0.255905,12,1
1,-0.2559072,12,1
1,-0.2559106,12,1
1,-0.2559119,12,1
1,-0.2559116,12,1
1,-0.2559088,12,1
1,-0.2559076,12,1
1,-0.2559057,12,1
1,-0.2559048,12,1
1,-0.2559054,12,1
1,-0.2559047,12,1
1,-0.2559053,12,1
1,-0.2559045,12,1
1,-0.2559042,12,1
1,-0.2559052,12,1
1,-0.2559047,12,1
1,-0.2559049,12,1
1,-0.2559043,12,1
1,-0.2559037,12,1
1,-0.2559043,12,1
1,-0.2559312,12,1
1,-0.2560118,12,1
1,-0.2561416,12,1
1,-0.2562704,12,1
1,-0.2563472,12,1
1,-0.2563429,12,1
1,-0.2562556,12,1
1,-0.2561014,12,1
1,-0.2559007,12,1
1,-0.2556662,12,1
1,-0.2554162,12,1
1,-0.2551862,12,1
1,-0.2550058,12,1
1,-0.2548813,12,1
1,-0.2548035,12,1
1,-0.2547557,12,1
1,-0.2547285,12,1
1,-0.2547095,12,1
1,-0.2547787,12,1
1,-0.254889,12,1
1,-0.2550138,12,1
1,-0.2551452,12,1
1,-0.2552846,12,1
1,-0.25544,12,1
1,-0.2556371,12,1
1,-0.2558709,12,1
1,-0.2561406,12,1
1,-0.256422,12,1
1,-0.2566824,12,1
1,-0.2568759,12,1
1,-0.2569971,12,1
1,-0.2570209,12,1
1,-0.2569645,12,1
1,-0.2569082,12,1
1,-0.2568804,12,1
1,-0.2568827,12,1
1,-0.2568848,12,1
1,-0.2568504,12,1
1,-0.256757,12,1
1,-0.2566019,12,1
1,-0.2563975,12,1
1,-0.2561548,12,1
1,-0.2557782,12,1
1,-0.2553662,12,1
1,-0.254993,12,1
1,-0.254719,12,1
1,-0.2545714,12,1
1,-0.2545369,12,1
1,-0.254582,12,1
1,-0.254671,12,1
1,-0.2547383,12,1
1,-0.2547541,12,1
1,-0.2547643,12,1
1,-0.2547984,12,1
1,-0.2548837,12,1
1,-0.2550243,12,1
1,-0.2552058,12,1
1,-0.2554053,12,1
1,-0.2555998,12,1
1,-0.2557715,12,1
1,-0.255909,12,1
1,-0.2559559,12,1
1,-0.255928,12,1
1,-0.255872,12,1
1,-0.2558199,12,1
1,-0.2557964,12,1
1,-0.2558039,12,1
1,-0.2558298,12,1
1,-0.2558458,12,1
1,-0.2558126,12,1
1,-0.255757,12,1
1,-0.2556917,12,1
1,-0.2556351,12,1
1,-0.2555968,12,1
1,-0.2555754,12,1
1,-0.2554638,12,1
1,-0.2551933,12,1
1,-0.254807,12,1
1,-0.2544148,12,1
1,-0.2541386,12,1
1,-0.2540593,12,1
1,-0.2541974,12,1
1,-0.2545224,12,1
1,-0.2549989,12,1
1,-0.2556043,12,1
1,-0.2562701,12,1
1,-0.2569298,12,1
1,-0.2575046,12,1
1,-0.2578827,12,1
1,-0.2580992,12,1
1,-0.2581619,12,1
1,-0.258133,12,1
1,-0.2580487,12,1
1,-0.2579362,12,1
1,-0.2578042,12,1
1,-0.2576335,12,1
1,-0.2574543,12,1
1,-0.2572463,12,1
1,-0.257012,12,1
1,-0.2567694,12,1
1,-0.2565472,12,1
1,-0.2563438,12,1
1,-0.2561553,12,1
1,-0.2559949,12,1
1,-0.2558504,12,1
1,-0.2557212,12,1
1,-0.255609,12,1
1,-0.2555151,12,1
1,-0.255441,12,1
1,-0.2553876,12,1
1,-0.2553499,12,1
1,-0.2553264,12,1
1,-0.2553168,12,1
1,-0.255323,12,1
1,-0.2553283,12,1
1,-0.2553522,12,1
1,-0.2553742,12,1
1,-0.2554178,12,1
1,-0.2554981,12,1
1,-0.2555937,12,1
1,-0.2556913,12,1
1,-0.2557895,12,1
1,-0.2558886,12,1
1,-0.2559907,12,1
1,-0.2560972,12,1
1,-0.2562059,12,1
1,-0.2563118,12,1
1,-0.2564084,12,1
1,-0.2564896,12,1
1,-0.256552,12,1
1,-0.2565925,12,1
1,-0.2566062,12,1
1,-0.2565944,12,1
1,-0.2565618,12,1
1,-0.2565136,12,1
1,-0.2564565,12,1
1,-0.2563963,12,1
1,-0.25635,12,1
1,-0.2563339,12,1
1,-0.2563131,12,1
1,-0.2562735,12,1
1,-0.2561945,12,1
1,-0.2560789,12,1
1,-0.255936,12,1
1,-0.2557696,12,1
1,-0.2555893,12,1
1,-0.2554102,12,1
1,-0.2552448,12,1
1,-0.2551081,12,1
1,-0.2550057,12,1
1,-0.2549362,12,1
1,-0.2548989,12,1
1,-0.2548912,12,1
1,-0.2549093,12,1
1,-0.254946,12,1
1,-0.2550015,12,1
1,-0.2550724,12,1
1,-0.255152,12,1
1,-0.2552312,12,1
1,-0.2553071,12,1
1,-0.2553831,12,1
1,-0.2554597,12,1
1,-0.2555358,12,1
1,-0.2556083,12,1
1,-0.2556739,12,1
1,-0.2557291,12,1
1,-0.2557742,12,1
1,-0.2558082,12,1
1,-0.2558297,12,1
1,-0.2558387,12,1
1,-0.255835,12,1
1,-0.2558216,12,1
1,-0.2557995,12,1
1,-0.2557694,12,1
1,-0.2557324,12,1
1,-0.2556892,12,1
1,-0.2556429,12,1
1,-0.2555914,12,1
1,-0.2555354,12,1
1,-0.25548,12,1
1,-0.2554255,12,1
1,-0.2553712,12,1
1,-0.2553199,12,1
1,-0.2552744,12,1
1,-0.2552355,12,1
1,-0.2552017,12,1
1,-0.2551727,12,1
1,-0.2551501,12,1
1,-0.2551338,12,1
1,-0.2551234,12,1
1,-0.2551185,12,1
1,-0.2551183,12,1
1,-0.2551222,12,1
1,-0.2551292,12,1
1,-0.2551391,12,1
1,-0.2551507,12,1
1,-0.2551636,12,1
1,-0.2551768,12,1
1,-0.2551897,12,1
1,-0.2552001,12,1
1,-0.2552071,12,1
1,-0.2552124,12,1
1,-0.2552162,12,1
1,-0.2552182,12,1
1,-0.2552177,12,1
1,-0.2552145,12,1
1,-0.2552082,12,1
1,-0.2551989,12,1
1,-0.2551865,12,1
1,-0.2551712,12,1
1,-0.2551533,12,1
1,-0.2551332,12,1
1,-0.2551114,12,1
1,-0.255088,12,1
1,-0.2550636,12,1
1,-0.2550386,12,1
1,-0.2550135,12,1
1,-0.2549886,12,1
1,-0.254964,12,1
1,-0.2549402,12,1
1,-0.254917,12,1
1,-0.2548949,12,1
1,-0.2548741,12,1
1,-0.2548543,12,1
1,-0.254836,12,1
1,-0.2548186,12,1
1,-0.2548026,12,1
1,-0.2547877,12,1
1,-0.2547738,12,1
1,-0.2547607,12,1
1,-0.2547482,12,1
1,-0.2547363,12,1
1,-0.2547283,12,1
1,-0.254725,12,1
1,-0.2547208,12,1
1,-0.2547146,12,1
1,-0.2547062,12,1
1,-0.2546959,12,1
1,-0.2546843,12,1
1,-0.2546717,12,1
1,-0.2546584,12,1
1,-0.2546445,12,1
1,-0.2546315,12,1
1,-0.2546197,12,1
1,-0.2546084,12,1
1,-0.2545976,12,1
1,-0.254585,12,1
1,-0.2545701,12,1
1,-0.2545546,12,1
1,-0.2545393,12,1
1,-0.2545227,12,1
1,-0.2545066,12,1
1,-0.2544916,12,1
1,-0.2544756,12,1
1,-0.2544584,12,1
1,-0.2544417,12,1
1,-0.2544264,12,1
1,-0.2544104,12,1
1,-0.2543937,12,1
1,-0.2543765,12,1
1,-0.2543589,12,1
1,-0.2543414,12,1
1,-0.2543238,12,1
1,-0.2543065,12,1
1,-0.2542893,12,1
1,-0.254272,12,1
1,-0.254255,12,1
1,-0.2542379,12,1
1,-0.2542209,12,1
1,-0.2542037,12,1
1,-0.2541863,12,1
1,-0.2541687,12,1
1,-0.2541508,12,1
1,-0.2541327,12,1
1,-0.2541143,12,1
1,-0.2540956,12,1
1,-0.2540748,12,1
1,-0.2540511,12,1
1,-0.2540272,12,1
1,-0.2540021,12,1
1,-0.2539757,12,1
1,-0.2539485,12,1
1,-0.2539187,12,1
1,-0.2538865,12,1
1,-0.2538505,12,1
1,-0.2538125,12,1
1,-0.2537736,12,1
1,-0.2537303,12,1
1,-0.2536859,12,1
1,-0.2536434,12,1
1,-0.2536008,12,1
1,-0.253559,12,1
1,-0.2535194,12,1
1,-0.2534817,12,1
1,-0.2534451,12,1
1,-0.253409,12,1
1,-0.2533726,12,1
1,-0.253336,12,1
1,-0.2532994,12,1
1,-0.2532627,12,1
1,-0.2532261,12,1
1,-0.2531899,12,1
1,-0.2531542,12,1
1,-0.2531189,12,1
1,-0.2530842,12,1
1,-0.25305,12,1
1,-0.253016,12,1
1,-0.2529823,12,1
1,-0.2529487,12,1
1,-0.2529151,12,1
1,-0.2528816,12,1
1,-0.2528462,12,1
1,-0.2528087,12,1
1,-0.252771,12,1
1,-0.2527322,12,1
1,-0.2526918,12,1
1,-0.2526516,12,1
1,-0.252612,12,1
1,-0.2525725,12,1
1,-0.252533,12,1
1,-0.2524931,12,1
1,-0.2524526,12,1
1,-0.2524115,12,1
1,-0.2523696,12,1
1,-0.2523271,12,1
1,-0.2522839,12,1
1,-0.2522407,12,1
1,-0.252197,12,1
1,-0.2521529,12,1
1,-0.2521086,12,1
1,-0.2520642,12,1
1,-0.25202,12,1
1,-0.2519757,12,1
1,-0.2519315,12,1
1,-0.2518872,12,1
1,-0.2518429,12,1
1,-0.2517988,12,1
1,-0.2517547,12,1
1,-0.2517102,12,1
1,-0.2516652,12,1
1,-0.2516203,12,1
1,-0.2515752,12,1
1,-0.25153,12,1
1,-0.2514848,12,1
1,-0.2514393,12,1
1,-0.2513936,12,1
1,-0.2513476,12,1
1,-0.2513014,12,1
1,-0.2512549,12,1
1,-0.2512084,12,1
1,-0.2511613,12,1
1,-0.2511139,12,1
1,-0.2510664,12,1
1,-0.2510183,12,1
1,-0.2509698,12,1
1,-0.2509193,12,1
1,-0.2508663,12,1
1,-0.2508133,12,1
1,-0.2507609,12,1
1,-0.2507088,12,1
1,-0.2506569,12,1
1,-0.2506051,12,1
1,-0.2505533,12,1
1,-0.250501,12,1
1,-0.2504483,12,1
1,-0.2503952,12,1
1,-0.2503417,12,1
1,-0.2502879,12,1
1,-0.2502338,12,1
1,-0.2501797,12,1
1,-0.2501253,12,1
1,-0.2500709,12,1
1,-0.2500163,12,1
1,-0.2499617,12,1
1,-0.2499068,12,1
1,-0.249854,12,1
1,-0.2498069,12,1
1,-0.2497671,12,1
1,-0.2497331,12,1
1,-0.2497035,12,1
1,-0.2496753,12,1
1,-0.2496456,12,1
1,-0.2496138,12,1
1,-0.2495792,12,1
1,-0.249541,12,1
1,-0.2495003,12,1
1,-0.2494585,12,1
1,-0.2494163,12,1
1,-0.2493746,12,1
1,-0.2493334,12,1
1,-0.2492924,12,1
1,-0.2492515,12,1
1,-0.2492101,12,1
1,-0.2491697,12,1
1,-0.249132,12,1
1,-0.2490964,12,1
1,-0.2490607,12,1
1,-0.2490223,12,1
1,-0.2489806,12,1
1,-0.2489365,12,1
1,-0.2488905,12,1
1,-0.2488436,12,1
1,-0.2487962,12,1
1,-0.2487488,12,1
1,-0.2487014,12,1
1,-0.2486541,12,1
1,-0.248607,12,1
1,-0.2485597,12,1
1,-0.2485123,12,1
1,-0.2484651,12,1
1,-0.248418,12,1
1,-0.248371,12,1
1,-0.2483234,12,1
1,-0.2482747,12,1
1,-0.2482242,12,1
1,-0.2481742,12,1
1,-0.248125,12,1
1,-0.2480784,12,1
1,-0.2480343,12,1
1,-0.247992,12,1
1,-0.2479528,12,1
1,-0.2479162,12,1
1,-0.2478829,12,1
1,-0.2478532,12,1
1,-0.2478279,12,1
1,-0.2478069,12,1
1,-0.2477849,12,1
1,-0.2477617,12,1
1,-0.2477378,12,1
1,-0.2477118,12,1
1,-0.247683,12,1
1,-0.2476519,12,1
1,-0.2476196,12,1
1,-0.2475869,12,1
1,-0.2475542,12,1
1,-0.2475218,12,1
1,-0.2474873,12,1
1,-0.2474499,12,1
1,-0.2474099,12,1
1,-0.2473661,12,1
1,-0.2473204,12,1
1,-0.2472736,12,1
1,-0.2472236,12,1
1,-0.2471709,12,1
1,-0.2471152,12,1
1,-0.2470571,12,1
1,-0.2469968,12,1
1,-0.2469331,12,1
1,-0.2468658,12,1
1,-0.2467988,12,1
1,-0.2467329,12,1
1,-0.2466645,12,1
1,-0.2465928,12,1
1,-0.2465217,12,1
1,-0.2464518,12,1
1,-0.2463825,12,1
1,-0.2463153,12,1
1,-0.2462498,12,1
1,-0.2461855,12,1
1,-0.2461217,12,1
1,-0.2460585,12,1
1,-0.2459974,12,1
1,-0.2459397,12,1
1,-0.2458823,12,1
1,-0.2458258,12,1
1,-0.2457705,12,1
1,-0.2457161,12,1
1,-0.2456625,12,1
1,-0.2456107,12,1
1,-0.245561,12,1
1,-0.2455086,12,1
1,-0.2454543,12,1
1,-0.2454001,12,1
1,-0.2453446,12,1
1,-0.2452854,12,1
1,-0.2452236,12,1
1,-0.2451611,12,1
1,-0.2450985,12,1
1,-0.2450352,12,1
1,-0.2449702,12,1
1,-0.2449092,12,1
1,-0.2448737,12,1
1,-0.2448748,12,1
1,-0.2448966,12,1
1,-0.244914,12,1
1,-0.2449056,12,1
1,-0.244869,12,1
1,-0.244822,12,1
1,-0.244786,12,1
1,-0.2447749,12,1
1,-0.2447776,12,1
1,-0.244769,12,1
1,-0.2447348,12,1
1,-0.2446747,12,1
1,-0.2446017,12,1
1,-0.2445319,12,1
1,-0.2444734,12,1
1,-0.2444087,12,1
1,-0.2442668,12,1
1,-0.2440011,12,1
1,-0.2436285,12,1
1,-0.2432139,12,1
1,-0.2428264,12,1
1,-0.2425013,12,1
1,-0.2422368,12,1
1,-0.2419995,12,1
1,-0.2417416,12,1
1,-0.2414359,12,1
1,-0.241085,12,1
1,-0.2407156,12,1
1,-0.240358,12,1
1,-0.2400189,12,1
1,-0.2396868,12,1
1,-0.2393463,12,1
1,-0.2389877,12,1
1,-0.2386141,12,1
1,-0.2382227,12,1
1,-0.2378118,12,1
1,-0.2373834,12,1
1,-0.2369425,12,1
1,-0.2364939,12,1
1,-0.2360425,12,1
1,-0.235581,12,1
1,-0.235101,12,1
1,-0.2346008,12,1
1,-0.2340833,12,1
1,-0.2335532,12,1
1,-0.2330107,12,1
1,-0.2324567,12,1
1,-0.2318906,12,1
1,-0.2313112,12,1
1,-0.230716,12,1
1,-0.2300988,12,1
1,-0.2294495,12,1
1,-0.2287593,12,1
1,-0.2280278,12,1
1,-0.2272555,12,1
1,-0.2264465,12,1
1,-0.2256027,12,1
1,-0.2247226,12,1
1,-0.2238022,12,1
1,-0.2228398,12,1
1,-0.2218335,12,1
1,-0.2207837,12,1
1,-0.2196918,12,1
1,-0.2185569,12,1
1,-0.2173783,12,1
1,-0.2161537,12,1
