Display	X Pos	Y Pos	Start Time (secs)	Stop Time (secs)	Duration (secs)	Average Pupil Diameter	Average Pupil Area	Std. Dev. Pupil Diameter	Std. Dev. Pupil Area	Median Pupil Diameter	Median Pupil Area	Samples in Fixation
2	641.7565	913.1741	59.76546	61.105904	1.34044400000001	4.97182827240911	19.416654744739	0.0545552668834495	0.425935344035367	4.98641608282924	19.5284111728323	83
2	608.3808	783.0558	61.306361	62.181177	0.874815999999996	5.06371761333536	20.1392499635234	0.0292127927692427	0.232692168670974	5.0609945319593	20.116925961367	55
2	847.8049	826.9199	62.42355	62.63597	0.212420000000002	5.09992942014443	20.4280546815856	0.0229554384044754	0.183724630153981	5.10815193410963	20.4935640664345	14
2	726.041	779.775	62.77958	63.204439	0.424858999999998	5.08682065884824	20.3234921386241	0.0304870911232298	0.243432602375181	5.08134788833559	20.2790562616897	27
4	206.5689	17.73116	63.403912	63.526588	0.122675999999998	4.96766982703573	19.3826353807837	0.0315331183906445	0.2464176443751	4.96361870318651	19.3502555999764	9
2	510.7117	1020.896	63.855719	63.981383	0.125664	5.19416160467598	21.1902482396781	0.0307773621784231	0.251380162213614	5.19150658510625	21.1678475858269	9
2	502.5027	1021.18	64.029238	64.302728	0.273489999999995	5.16452856690568	20.9493854890134	0.0350816779538781	0.284268073342406	5.1599727012217	20.9114760749057	17
2	625.3846	1011.088	65.374861	65.522474	0.147613000000007	5.10590812191367	20.475961855301	0.022507803846592	0.18061366547829	5.10212522931397	20.4452351195366	10
2	608.1332	808.3854	65.669089	65.880511	0.211421999999999	5.12985760412578	20.6685905512043	0.0250556405963799	0.202074332778204	5.12772216461599	20.6508937820991	14
3	33.72061	709.5322	66.026127	66.317351	0.291224	5.1035124465431	20.4569557952853	0.0276729368888252	0.220700805984629	5.10878954082727	20.4986804567831	19
4	140.4557	97.6176	66.857903	67.157099	0.299196000000009	5.01375646624518	19.7437796270323	0.0284091685671586	0.223915272109213	5.01350872218609	19.7411946647197	19
4	209.4218	36.33612	67.279784	67.996377	0.716592999999989	5.07291115096046	20.2133351507464	0.0446105298857182	0.355455565708646	5.0743252504617	20.2230419671963	45
2	667.8964	991.2388	68.074161	68.188861	0.114699999999999	5.12658039224334	20.6419718964676	0.0186649875584286	0.150386936262341	5.12178207281977	20.6030763888302	8
2	668.6211	983.1661	68.206805	68.308532	0.101726999999997	5.21098656047668	21.3280878070441	0.0372004844573873	0.304080286326882	5.2369530312717	21.5400763863727	7
2	652.5283	833.5902	68.624691	68.836641	0.211950000000002	5.08006552367338	20.2692038395636	0.0220486737745537	0.175853277834172	5.08647644892335	20.320011872419	14
2	622.7769	667.0525	70.055377	70.374535	0.319158000000002	4.79194436532756	18.0358914591718	0.0357691204006925	0.269434152834811	4.79150633327663	18.0315896068131	21
3	44.01347	699.8754	70.60392	70.811849	0.207928999999993	4.98410244472325	19.510922978611	0.0283109723126251	0.221380670388971	4.99543617479503	19.5991262442618	14
4	248.5656	214.3993	88.381001	88.48574	0.104739000000009	5.00632736033627	19.6859576400436	0.0403249852230142	0.317412352379151	5.00041013583541	19.6381754163679	7
4	226.3428	204.0835	88.506666	88.614375	0.107709	4.96317649958655	19.348821541007	0.0506336250471706	0.393848646145496	4.97187254950404	19.4146629758138	8
4	86.58498	39.5354	89.202804	89.397284	0.194479999999999	4.88871294790162	18.7710213529258	0.0221899669288692	0.170498990924518	4.88358130678535	18.7312485530317	13
4	77.71474	32.07889	89.615702	90.832004	1.216302	5.04121357440262	19.9659875027522	0.0874673393378699	0.688415978463792	5.03892067354172	19.941826076041	76
4	270.1141	42.21159	93.008165	94.05237	1.04420499999999	5.19985498932119	21.2365796706657	0.0275884331202011	0.225441966246707	5.19902375526726	21.2291929822645	65
4	128.2702	26.02325	94.252845	94.725568	0.472723000000002	5.17950146909683	21.0718618629076	0.0478783528802206	0.388186599415114	5.1727183163166	21.0149102661768	31
4	114.5191	82.4859	95.038738	95.164395	0.125657000000004	4.91371272235281	18.9636109310813	0.0254289325934852	0.196267692957716	4.91570308804512	18.9784687019303	9
4	119.1337	48.8538	95.233257	95.511484	0.278227000000001	4.75654286694609	17.7703530784919	0.0348743221640667	0.260342693328122	4.75914077833295	17.7888136145683	18
4	70.17458	43.44918	122.163942	123.220619	1.05667699999999	4.77065522378931	17.878449564164	0.066315302747812	0.497001995122276	4.77003317791969	17.8703344649787	66
4	281.5135	204.3539	131.44958	131.883413	0.433832999999993	4.77715686429292	17.9251139426259	0.0416678482035257	0.311895365247467	4.7853437718004	17.9852370349305	28
4	150.3855	203.5466	132.076901	132.221029	0.144127999999995	4.90912925451994	18.9295064950083	0.0473940310812653	0.365544390409191	4.90698753856122	18.91123065032	10
4	274.3782	210.885	133.568318	133.682553	0.114235000000008	4.85853015561588	18.5444503303986	0.0788176567254931	0.603114197740057	4.85724420286715	18.5297584761977	8
4	189.0633	48.08469	161.403033	161.554656	0.151623000000001	4.88216760568321	18.7216477080141	0.039770271075943	0.303405638948415	4.89833625033498	18.8446063590779	10
4	151.9285	4.119548	163.876418	164.023054	0.146636000000001	4.96964508201927	19.3975511749244	0.0188940651926165	0.147527031948672	4.96197608299553	19.3374504821408	10
4	151.1089	4.17474	164.313248	164.694229	0.38098100000002	5.03004237543792	19.8729172726468	0.0407166069711443	0.321723295638838	5.0359113374725	19.9180139383427	24
4	176.5972	133.8947	174.161396	174.634706	0.473309999999998	5.13367372720192	20.7003217204667	0.0431539786714087	0.349021704312255	5.12632762547582	20.6396628445771	30
4	149.6872	134.034	174.764313	174.99422	0.229907000000026	5.03225101468464	19.8940725264284	0.0798095964368109	0.629480347132202	5.03521133214235	19.9124770073084	15
4	132.8332	127.5863	175.057043	175.425079	0.368036000000018	5.10069817149391	20.4363932349197	0.0574646132559529	0.461142673955279	5.10092102922499	20.4355853177666	24
4	145.9961	133.1514	175.474944	176.026951	0.552007000000003	5.14205781343792	20.771187027052	0.07705943936103	0.623251642262835	5.14803547412157	20.8148335891709	35
4	130.4707	121.3464	176.900429	177.021099	0.12066999999999	5.1840231495185	21.116193026378	0.108976973262989	0.898248237363404	5.14390086755157	20.7814124566021	9
4	292.7511	115.7958	177.665195	177.779396	0.11420099999998	5.19595950026996	21.215118019638	0.1180342339363	0.962627699374967	5.19701757002622	21.2128124160479	8
4	291.6167	147.3334	177.854218	178.025735	0.171516999999994	5.02434524241835	19.8311703286642	0.0760602775569017	0.602979737013193	5.01247239299119	19.73303420742	12
4	147.5347	173.1299	178.169356	178.452613	0.28325700000002	5.00379416108545	19.6718127087512	0.0947304116579573	0.749233512697255	4.99918544664979	19.6285571189932	18
4	224.778	151.55	178.979227	179.106904	0.127676999999977	5.24748311727308	21.634003834042	0.0958651468909969	0.783723716316462	5.27639396023005	21.8657465821508	8
4	213.2889	136.5515	179.177695	179.484876	0.307181000000014	5.21077922312543	21.32615657298	0.0329510815634686	0.269348315232051	5.21956954617053	21.3973139304102	20
4	243.7059	142.3991	180.681712	180.813337	0.131624999999985	5.15306653040979	20.8784125403715	0.170662857312317	1.37456401911361	5.27464877814054	21.8512846602849	9
4	211.8437	186.429	242.222766	242.358124	0.135357999999997	5.35502245960136	22.5267079289351	0.0750320263902187	0.628299650291347	5.38525450974703	22.7773055389848	9
4	150.199	192.056	242.453857	242.702198	0.248341000000011	5.09253769996576	20.3747552350852	0.0894642612317074	0.717182925849017	5.09535300079733	20.3909957950094	16
4	164.6303	72.74059	242.808924	242.948051	0.139127000000002	5.33098039320774	22.3253244164549	0.078319495060373	0.651864329958043	5.3434269502759	22.4248545303183	9
4	140.66	164.2353	243.081716	243.40683	0.325114000000013	5.24886771814809	21.6415498793552	0.0653053836711546	0.540471305117313	5.23755047470331	21.5449913478542	21
4	94.35445	195.9209	243.586362	243.715954	0.129592000000002	5.26172807440162	21.7458590020105	0.0436495893311712	0.360615555391072	5.25690661743283	21.704531012	9
4	83.32305	37.58735	268.167386	268.556333	0.388946999999973	5.12837894105663	20.6611383288476	0.0794216372219914	0.643667387712703	5.10601245332509	20.4764007537434	24
2	660.7233	553.2882	301.118331	301.360951	0.242619999999988	4.9092826229753	18.9299385818545	0.0359236632019302	0.276500730662983	4.9040571320802	18.888650179106	16
2	682.0157	550.6167	301.474671	309.20323	7.72855900000002	4.76644665102398	17.8755098939975	0.201971290743267	1.49903760455108	4.82501392252743	18.2846656380171	477
2	720.8962	525.1694	309.257108	309.620131	0.363022999999998	4.28798627884438	14.4411882331804	0.0162973584283823	0.109917109699008	4.28708328399807	14.4348980990522	24
2	711.7831	531.5009	309.766741	312.621593	2.85485199999999	4.45291431262921	15.5767159650017	0.0666698442296863	0.460793132135523	4.47148410603404	15.7033844834547	177
2	722.1193	478.8585	312.76521	317.350959	4.58574899999996	4.53162845059597	16.1403089995997	0.121750845107242	0.865784040861866	4.52743959613144	16.0988632354192	283
4	172.8768	36.62186	317.805737	318.072024	0.266286999999977	4.36994774887959	14.9988043357357	0.0250494723715318	0.172378766095405	4.35838999692351	14.919080579793	18
2	619.0529	858.1551	320.561391	320.704012	0.142620999999963	5.04557837266475	19.99838037516	0.0697682564430313	0.556582628536491	5.02239388879389	19.8112291426205	10
2	591.7866	646.0193	320.853612	320.958332	0.104719999999986	4.43747866665944	15.4751338657616	0.111065210126098	0.778201280543255	4.41760895773768	15.3272563550038	8
2	734.8179	599.1623	321.097977	321.259534	0.161556999999959	3.96460002626885	12.3488518563463	0.0706622054948131	0.438820220510321	3.99167917203158	12.5141436882915	11
2	1206.641	827.2024	323.210692	323.330366	0.119674000000032	4.01276986425122	12.6479318692731	0.0390516533830553	0.246574613834694	3.99049813859165	12.5067395683313	9
2	740.6343	719.1826	323.473985	323.668469	0.194483999999989	4.19011110296616	13.78954275008	0.0189757217955716	0.124812061758223	4.18710452504456	13.7694783170557	13
2	603.0334	661.243	325.556747	325.664461	0.107714000000044	4.6799220435787	17.2127067381918	0.119283515295916	0.876681602764844	4.65753499884158	17.0373535405283	8
2	582.3657	606.9662	325.996579	326.206016	0.20943699999998	4.13293710776738	13.4176241785921	0.0517741616788419	0.339722107571558	4.1221531573683	13.3456007732904	14
4	180.2113	137.8618	328.179734	330.149987	1.97025300000001	4.97242681430195	19.4271876678671	0.102152621751345	0.796929161468879	4.98440046794713	19.5126267697248	122
2	566.8287	666.3666	330.24875	330.418258	0.169508000000008	5.11384157774349	20.5405347427058	0.0405638035870066	0.325349624043158	5.11945714242756	20.584375926373	12
2	687.0812	592.7947	330.678569	330.801251	0.122681999999998	4.33932861778885	14.7902851448462	0.0424625854837671	0.290918359372034	4.3205211404711	14.6609512738159	8
2	744.2289	587.8884	330.947874	331.130882	0.183007999999973	4.20758004586857	13.9047800819662	0.0196473614979716	0.129732111250569	4.21693548560143	13.9663780969223	13
2	666.3437	713.0918	331.31339	331.836999	0.523608999999965	4.23767463529878	14.1067584154714	0.0582781944563501	0.387198291033564	4.24555176869035	14.1565739888945	33
2	681.9312	712.3154	332.148165	332.381531	0.23336599999999	4.28847668808885	14.4443503767335	0.00926247190491831	0.0624640173336852	4.28446452133358	14.4172683847833	16
4	142.4813	73.86128	333.200349	334.168757	0.968408000000011	4.67068320674608	17.1458123982096	0.124276925577953	0.907149473130836	4.70414175651968	17.3800364251449	61
2	624.5156	676.6342	334.333353	334.716313	0.382960000000026	4.58485023118556	16.5211084917273	0.120320455970252	0.862283981429032	4.6032399404794	16.6424441003616	25
2	632.805	731.4932	334.818019	335.108245	0.290226000000018	4.28570189366215	14.4270564620068	0.043105454581426	0.290152815081991	4.30257385596633	14.5394021593129	19
4	120.446	89.91142	335.455118	335.625661	0.170542999999952	4.41471411613747	15.3089773196599	0.0479018331717303	0.333094335469225	4.39858960453421	15.1955620520259	12
2	628.504	695.3595	335.76031	336.127319	0.367008999999996	4.52532842367267	16.0844733401117	0.028109976323137	0.199315015772272	4.52878302894533	16.1084187245608	24
4	121.0778	102.7012	336.261963	337.022927	0.760964000000001	4.66725191728649	17.1129112797773	0.0747991145831721	0.545054042514418	4.68757096678019	17.2578064037204	49
2	697.8234	633.0362	337.123654	337.258307	0.134653000000014	4.89544211369422	18.8227353166286	0.0223037369909599	0.171066672851311	4.90253046154976	18.8768916468288	9
3	55.21519	355.7178	337.551516	337.67121	0.119693999999981	4.11762881817089	13.3175975995937	0.0403090615289382	0.260657525416882	4.12706891074777	13.3774495651591	9
2	728.8104	631.8251	337.978365	338.318973	0.340608000000032	4.63862408121878	16.8997596745429	0.0246768572925469	0.179834997439464	4.63753787335008	16.8913678621487	22
4	112.5648	87.55864	338.417704	338.902425	0.484720999999979	4.70716309888909	17.4038247317047	0.0430515795654024	0.31819310743741	4.70609730109572	17.3944894336338	30
2	637.8839	633.8879	339.007127	339.231574	0.224446999999998	4.87551679834723	18.671715990622	0.0538805749575673	0.411387015555785	4.89353761076927	18.8077023267404	15
2	659.9988	655.1639	339.276413	340.164041	0.887628000000007	4.79518695395778	18.0603234758629	0.036057132034626	0.271465132745259	4.79342765174806	18.0460532721847	55
2	674.9886	656.0306	340.170022	340.505128	0.335105999999996	4.72226325378177	17.5148912798185	0.02969783130733	0.220343951277941	4.72324155271053	17.5214560822424	21
2	687.4655	651.709	340.615828	340.909045	0.29321699999997	4.52701289108709	16.0994669936489	0.0680610711311669	0.486121568325984	4.50598774477839	15.946665841514	19
2	653.2103	649.048	341.058649	341.174334	0.115684999999985	4.62236307147476	16.7812232126877	0.0166324648822058	0.120624986288428	4.62553510442376	16.8040453116046	9
2	643.2659	652.4182	341.25214	341.467572	0.215432000000021	4.6875843933473	17.258727868534	0.032363085253691	0.237827971161474	4.6971186529845	17.3281797062029	15
4	114.4353	101.5215	341.568277	341.990226	0.421948999999984	4.54590473048113	16.2329231277209	0.0561233841599778	0.401244969209551	4.53777867369354	16.1724754596049	27
2	668.2737	605.5897	342.070942	342.639429	0.568487000000005	4.7720444530973	17.8877143721152	0.0541944754365093	0.405128189356564	4.78554156143218	17.9867238108429	36
4	106.3941	78.77185	342.927058	343.196348	0.269290000000012	4.59660878678893	16.5975913185889	0.0624281618753193	0.448946979032167	4.61854785680771	16.7533158970962	17
2	715.7839	641.7515	343.336974	343.984244	0.647269999999992	4.51942026706004	16.0448922060191	0.0619007060018142	0.438231688709213	4.52988618053496	16.1162672754323	41
4	122.0281	82.55843	344.082975	344.555709	0.472734000000003	4.47617737421145	15.737531652998	0.0385194978663444	0.270983553362752	4.47665224783123	15.7397054080509	30
2	701.4427	638.4675	344.618253	345.405153	0.786900000000003	4.59522450798932	16.587209356567	0.0583319017044864	0.423532084200604	4.5867832377553	16.5236624617476	49
2	667.3779	641.9285	345.464989	345.672432	0.207443000000012	4.65047494175711	16.9876392854507	0.0491622418288284	0.359099333530166	4.64442116208375	16.9415472681522	14
4	125.2938	60.9265	345.765176	346.208021	0.442844999999977	4.53846449298518	16.1777498111868	0.0221551426902063	0.158359471582393	4.53615887090564	16.1609316857779	28
2	668.8683	642.4706	346.273817	347.375888	1.10207099999997	4.50082780604345	15.9247487980124	0.136268007797792	0.965627912253611	4.52606892213225	16.0891169085959	69
4	123.7496	78.0936	347.474617	348.159784	0.685166999999979	4.57595962337976	16.4480594241578	0.0539742363519706	0.389521507833063	4.55545168370008	16.2986926759665	43
2	663.3319	687.5968	348.306387	348.611575	0.305188000000044	4.84060000162572	18.4042557381972	0.0402221525129613	0.304620700770993	4.84286504797637	18.4202116325169	20
2	682.8204	637.1146	348.671407	349.963957	1.29255000000001	4.6916368737584	17.28861601907	0.0330610648984583	0.243780763055782	4.68868960160762	17.2660441400256	80
4	119.0728	84.26305	350.065691	350.424722	0.359030999999959	4.59167831771386	16.5591067964979	0.0141359623067653	0.101937889643613	4.59266535472125	16.5660697138056	24
2	717.5577	589.7279	350.52346	350.866814	0.343353999999977	4.67349820643325	17.1564462042019	0.0517713122929944	0.377870235773868	4.69587638508528	17.3190151964596	22
2	763.0132	567.9274	350.917676	351.369471	0.451795000000004	4.42342482635687	15.3710685638033	0.066069250333293	0.460789026822347	4.39766561612487	15.1891786201705	29
4	122.1301	69.10695	351.456254	352.40769	0.951436000000001	4.49425320063407	15.8785772322979	0.137552226021414	0.977021807918351	4.43640118464828	15.4579360596615	60
2	720.9867	573.9294	352.485494	352.760744	0.275249999999971	4.66336925617523	17.0819629642346	0.0491724346015014	0.361019493685562	4.65227279346436	16.9988767897644	18
2	748.9965	570.6769	352.859479	353.167653	0.308173999999951	4.38496361020952	15.1040887808489	0.0567208965532299	0.392403882222319	4.37830691225827	15.0557461847573	20
4	99.21461	87.6723	353.474851	354.058275	0.58342399999998	4.18508153509449	13.7597818312352	0.0677561736536387	0.450164308028387	4.1548628360033	13.5582383200265	37
2	698.2294	594.8435	354.124103	354.872097	0.747994000000006	4.50310673802457	15.9299034083966	0.067916635220504	0.481898609567655	4.48159780353308	15.7745013149196	47
4	106.116	53.12666	354.967853	355.264057	0.296203999999989	4.32911212556064	14.7203382131856	0.0361238041730819	0.245331958093209	4.34416974894702	14.8218855483253	19
2	710.926	637.9948	355.362794	356.184605	0.821810999999968	4.47066750628157	15.6996584075162	0.0505763933235449	0.356212207445198	4.45298396516591	15.5737121706735	52
4	124.7265	61.78273	356.280329	356.815903	0.535573999999997	4.30224716718144	14.5388183669819	0.045472970461078	0.308068826575326	4.29044268094003	14.4575295941352	34
2	761.2242	597.0588	356.890705	357.022369	0.131664000000001	4.54445167755087	16.2216514589614	0.0448003221590406	0.319543781659184	4.54616639763117	16.2323177915823	9
3	140.0823	451.6581	357.311579	357.663636	0.352057000000002	3.92983663503243	12.1321909544496	0.0597436979147682	0.370514164361771	3.9285128004849	12.1212170069567	23
2	689.4397	649.5264	357.801284	358.031649	0.230365000000006	4.16943941672798	13.6541894494674	0.0287907728723804	0.189009493931689	4.16111131198704	13.5990493087835	16
4	118.597	81.30064	358.162817	358.665468	0.502650999999958	4.21719018115916	13.97063825486	0.0572369392290809	0.38047979682964	4.20979014597833	13.9190878467905	33
2	617.0688	553.1351	358.813091	358.959682	0.146591000000001	4.37663241543553	15.0475697017835	0.0651881632537392	0.447898986610443	4.38153883442283	15.0779817018239	11
2	684.8104	576.0283	359.154191	360.347301	1.19310999999999	4.079480455257	13.0760506472645	0.0823649696966569	0.521371657194477	4.09495527856052	13.1700737718593	75
4	118.9225	91.65359	360.558768	361.171109	0.612341000000015	3.68503905617847	10.6678797016852	0.057039013863275	0.332533152657899	3.66616493556648	10.5563524085901	39
2	721.3577	570.1689	361.253896	362.463177	1.20928099999998	3.970480269442	12.383014315311	0.0427777891832444	0.266704503949127	3.97678383160383	12.4209224483325	75
4	106.9191	50.68145	362.552457	363.116131	0.563673999999992	3.92426145521717	12.0972374245292	0.0534144367894133	0.332095554179278	3.90003470238298	11.9461186566863	36
2	679.2581	616.7991	363.200915	363.960409	0.759494000000018	4.15313703706488	13.5561806249731	0.108249705072986	0.708570744687963	4.10597666632384	13.2410624961406	48
3	136.4093	487.2686	364.498488	365.024084	0.525596000000007	3.70467632241985	10.7866408984948	0.096701049233747	0.567748992789687	3.67106730118394	10.584603019556	34
2	663.8004	599.3542	365.122804	365.652435	0.529631000000052	3.91689348246225	12.0501354538412	0.0255817569865681	0.157324184623253	3.9196127327159	12.0663578491542	33
4	119.26	76.96465	365.750584	366.409008	0.658423999999968	3.80652788416704	11.3878639279627	0.0991168512612807	0.601634382977211	3.76398867229	11.1272154432451	42
2	651.6281	682.0785	366.567582	366.783013	0.215430999999967	4.19477240315505	13.8209185541158	0.0349933335495829	0.230441497169459	4.19466837774962	13.8192713790966	14
1	959.976	794.8595	366.977493	367.136117	0.158624000000032	4.27665701135993	14.3671274880215	0.0547692357672855	0.366581770096177	4.28421096876264	14.4155620211151	11
2	694.4138	811.1689	367.475161	367.624754	0.149592999999982	4.13597198203206	13.4376424605561	0.0554394501974138	0.356161168481586	4.16165241040289	13.6025862977848	10
4	97.88278	81.76977	368.703876	369.058925	0.355049000000008	4.19570622034371	13.8293724605329	0.0644453892143374	0.423538815088477	4.21068561263382	13.9250099494273	23
2	712.4287	597.1172	369.136733	369.507729	0.370995999999991	4.3701790079164	15.007339825002	0.0973342963104113	0.662058355567161	4.40033990889788	15.2076578157702	24
2	876.0077	563.1418	369.860787	370.058254	0.197466999999961	3.84484306310437	11.6115892832789	0.0389419156172917	0.235682694796883	3.84422857314348	11.6066873540648	14
2	1144.797	531.9481	370.461173	370.835161	0.373988000000054	3.6701065885912	10.5793879051959	0.0203142405168708	0.117034990791819	3.67382285185158	10.6004988633889	24
2	726.9637	578.1837	371.113408	371.224116	0.110707999999988	3.84975115593988	11.6406917635063	0.0283746138063344	0.17204880807942	3.84079810464755	11.5859817122885	8
2	861.6785	548.6971	371.565213	372.019993	0.454779999999971	3.88752227119202	11.8703078503145	0.0302647350341636	0.184829328604744	3.89311055187136	11.9037378565278	29
2	715.9454	576.1486	372.262348	372.561536	0.299188000000015	3.92551884961952	12.1060838347253	0.0651646494135132	0.401805463539245	3.92416713293642	12.0944151875376	19
4	116.0556	85.3217	372.830817	373.233764	0.402946999999983	3.78321214185025	11.2422212837433	0.0366960336032662	0.218985985682237	3.78018704941496	11.2231937718655	26
2	782.5413	583.5588	373.356412	373.79724	0.44082800000001	3.86751046088258	11.7542357932081	0.091217679305398	0.552750986897067	3.88026377186179	11.825305773357	28
4	85.21183	72.08628	373.889988	374.215139	0.325151000000005	3.75502481169644	11.0748214134855	0.0262533440470765	0.154919880331071	3.75903327949345	11.0979361698025	21
2	760.9195	539.3695	374.324825	375.057862	0.733037000000024	3.91039982407718	12.0206593174522	0.118118637929896	0.725015891179198	3.92556877341121	12.1030565367702	46
2	695.9561	569.6622	375.23141	375.509659	0.278249000000017	3.72141135287368	10.8789721754162	0.0513334444234404	0.30134833737398	3.70980781735852	10.8091789158159	18
2	718.088	560.3423	375.623375	378.761958	3.13858299999998	3.66383487629925	10.5510820025991	0.101827524107714	0.588744013055414	3.6366170970723	10.3868780744392	194
2	645.2329	563.197	378.767938	379.318476	0.55053799999996	3.54640296261225	9.87984426260686	0.0493400217967055	0.27527949260717	3.54055722709745	9.84539439588284	35
2	728.7857	572.2502	379.554837	380.352224	0.797386999999958	3.46683210460469	9.44509407556529	0.0833213012124508	0.45364256684612	3.47470870474353	9.48258372334157	50
